{'dept_num': 108, 'course_num': 215, 'instructor_name': 'TESSA CONROY', 'section_num': '001', 'instructor_id': '0005851160'},,,TESSA CONROY',TESSA CONROY,0005851160'},0005851160,,108,215,0005851160,TESSA CONROY
{'dept_num': 295, 'course_num': 326, 'instructor_name': 'BYUNG-JIN LIM', 'section_num': '303', 'instructor_id': '0003919938'},,,BYUNG-JIN LIM',BYUNG-JIN LIM,0003919938'},0003919938,,295,326,0003919938,BYUNG-JIN LIM
{'dept_num': 295, 'course_num': 326, 'instructor_name': 'JIHYE YUN', 'section_num': '303', 'instructor_id': '0006101904'},,,JIHYE YUN',JIHYE YUN,0006101904'},0006101904,,295,326,0006101904,JIHYE YUN
{'dept_num': 295, 'course_num': 328, 'instructor_name': 'NAOMI GEYER', 'section_num': '001', 'instructor_id': '0003484595'},,,NAOMI GEYER',NAOMI GEYER,0003484595'},0003484595,,295,328,0003484595,NAOMI GEYER
{'dept_num': 295, 'course_num': 328, 'instructor_name': 'MYEONGOK LEE', 'section_num': '301', 'instructor_id': '0005920263'},,,MYEONGOK LEE',MYEONGOK LEE,0005920263'},0005920263,,295,328,0005920263,MYEONGOK LEE
{'dept_num': 295, 'course_num': 328, 'instructor_name': 'HAE REE JUN', 'section_num': '302', 'instructor_id': '0005498061'},,,HAE REE JUN',HAE REE JUN,0005498061'},0005498061,,295,328,0005498061,HAE REE JUN
{'dept_num': 295, 'course_num': 342, 'instructor_name': 'RANIA HUNTINGTON', 'section_num': '001', 'instructor_id': '0000245378'},,,RANIA HUNTINGTON',RANIA HUNTINGTON,0000245378'},0000245378,,295,342,0000245378,RANIA HUNTINGTON
{'dept_num': 295, 'course_num': 342, 'instructor_name': 'RANIA HUNTINGTON', 'section_num': '001', 'instructor_id': '0000245378'},,,RANIA HUNTINGTON',RANIA HUNTINGTON,0000245378'},0000245378,,295,342,0000245378,RANIA HUNTINGTON
{'dept_num': 295, 'course_num': 342, 'instructor_name': 'RANIA HUNTINGTON', 'section_num': '001', 'instructor_id': '0000245378'},,,RANIA HUNTINGTON',RANIA HUNTINGTON,0000245378'},0000245378,,295,342,0000245378,RANIA HUNTINGTON
{'dept_num': 295, 'course_num': 346, 'instructor_name': 'BYUNG-JIN LIM', 'section_num': '001', 'instructor_id': '0003919938'},,,BYUNG-JIN LIM',BYUNG-JIN LIM,0003919938'},0003919938,,295,346,0003919938,BYUNG-JIN LIM
{'dept_num': 295, 'course_num': 346, 'instructor_name': 'SEUNGYOP SHIN', 'section_num': '301', 'instructor_id': '0005002551'},,,SEUNGYOP SHIN',SEUNGYOP SHIN,0005002551'},0005002551,,295,346,0005002551,SEUNGYOP SHIN
{'dept_num': 295, 'course_num': 346, 'instructor_name': 'SEUNGYOP SHIN', 'section_num': '302', 'instructor_id': '0005002551'},,,SEUNGYOP SHIN',SEUNGYOP SHIN,0005002551'},0005002551,,295,346,0005002551,SEUNGYOP SHIN
{'dept_num': 295, 'course_num': 348, 'instructor_name': 'JAEKWAN YUM', 'section_num': '001', 'instructor_id': '0005283383'},,,JAEKWAN YUM',JAEKWAN YUM,0005283383'},0005283383,,295,348,0005283383,JAEKWAN YUM
{'dept_num': 295, 'course_num': 348, 'instructor_name': 'BYUNG-JIN LIM', 'section_num': '001', 'instructor_id': '0003919938'},,,BYUNG-JIN LIM',BYUNG-JIN LIM,0003919938'},0003919938,,295,348,0003919938,BYUNG-JIN LIM
{'dept_num': 295, 'course_num': 352, 'instructor_name': 'ANATOLY DETWYLER', 'section_num': '001', 'instructor_id': '0003046799'},,,ANATOLY DETWYLER',ANATOLY DETWYLER,0003046799'},0003046799,,295,352,0003046799,ANATOLY DETWYLER
{'dept_num': 295, 'course_num': 352, 'instructor_name': 'ANATOLY DETWYLER', 'section_num': '301', 'instructor_id': '0003046799'},,,ANATOLY DETWYLER',ANATOLY DETWYLER,0003046799'},0003046799,,295,352,0003046799,ANATOLY DETWYLER
{'dept_num': 295, 'course_num': 352, 'instructor_name': 'ANATOLY DETWYLER', 'section_num': '302', 'instructor_id': '0003046799'},,,ANATOLY DETWYLER',ANATOLY DETWYLER,0003046799'},0003046799,,295,352,0003046799,ANATOLY DETWYLER
{'dept_num': 295, 'course_num': 352, 'instructor_name': 'ANATOLY DETWYLER', 'section_num': '303', 'instructor_id': '0003046799'},,,ANATOLY DETWYLER',ANATOLY DETWYLER,0003046799'},0003046799,,295,352,0003046799,ANATOLY DETWYLER
{'dept_num': 295, 'course_num': 352, 'instructor_name': 'ANATOLY DETWYLER', 'section_num': '304', 'instructor_id': '0003046799'},,,ANATOLY DETWYLER',ANATOLY DETWYLER,0003046799'},0003046799,,295,352,0003046799,ANATOLY DETWYLER
{'dept_num': 295, 'course_num': 368, 'instructor_name': 'JUNKO MORI', 'section_num': '001', 'instructor_id': '0000617547'},,,JUNKO MORI',JUNKO MORI,0000617547'},0000617547,,295,368,0000617547,JUNKO MORI
{'dept_num': 295, 'course_num': 375, 'instructor_name': 'JAMES DAVIS', 'section_num': '001', 'instructor_id': '0000130652'},,,JAMES DAVIS',JAMES DAVIS,0000130652'},0000130652,,295,375,0000130652,JAMES DAVIS
{'dept_num': 295, 'course_num': 377, 'instructor_name': 'TAKAKO NAKAKUBO', 'section_num': '001', 'instructor_id': '0004930362'},,,TAKAKO NAKAKUBO',TAKAKO NAKAKUBO,0004930362'},0004930362,,295,377,0004930362,TAKAKO NAKAKUBO
{'dept_num': 295, 'course_num': 379, 'instructor_name': 'YUJUN WANG', 'section_num': '001', 'instructor_id': '0006186634'},,,YUJUN WANG',YUJUN WANG,0006186634'},0006186634,,295,379,0006186634,YUJUN WANG
{'dept_num': 295, 'course_num': 404, 'instructor_name': 'NAOMI GEYER', 'section_num': '001', 'instructor_id': '0003484595'},,,NAOMI GEYER',NAOMI GEYER,0003484595'},0003484595,,295,404,0003484595,NAOMI GEYER
{'dept_num': 295, 'course_num': 406, 'instructor_name': 'SUNGHAK KIM', 'section_num': '001', 'instructor_id': '0005333868'},,,SUNGHAK KIM',SUNGHAK KIM,0005333868'},0005333868,,295,406,0005333868,SUNGHAK KIM
{'dept_num': 295, 'course_num': 406, 'instructor_name': 'BYUNG-JIN LIM', 'section_num': '001', 'instructor_id': '0003919938'},,,BYUNG-JIN LIM',BYUNG-JIN LIM,0003919938'},0003919938,,295,406,0003919938,BYUNG-JIN LIM
{'dept_num': 295, 'course_num': 431, 'instructor_name': 'WEIHUA ZHU', 'section_num': '001', 'instructor_id': '0004930360'},,,WEIHUA ZHU',WEIHUA ZHU,0004930360'},0004930360,,295,431,0004930360,WEIHUA ZHU
{'dept_num': 295, 'course_num': 433, 'instructor_name': 'HIEYOON KIM', 'section_num': '001', 'instructor_id': '0006159136'},,,HIEYOON KIM',HIEYOON KIM,0006159136'},0006159136,,295,433,0006159136,HIEYOON KIM
{'dept_num': 295, 'course_num': 520, 'instructor_name': 'ANATOLY DETWYLER', 'section_num': '001', 'instructor_id': '0003046799'},,,ANATOLY DETWYLER',ANATOLY DETWYLER,0003046799'},0003046799,,295,520,0003046799,ANATOLY DETWYLER
{'dept_num': 295, 'course_num': 520, 'instructor_name': 'ANATOLY DETWYLER', 'section_num': '001', 'instructor_id': '0003046799'},,,ANATOLY DETWYLER',ANATOLY DETWYLER,0003046799'},0003046799,,295,520,0003046799,ANATOLY DETWYLER
{'dept_num': 295, 'course_num': 573, 'instructor_name': 'ADAM KERN', 'section_num': '001', 'instructor_id': '0004587177'},,,ADAM KERN',ADAM KERN,0004587177'},0004587177,,295,573,0004587177,ADAM KERN
{'dept_num': 295, 'course_num': 602, 'instructor_name': 'JAMES DAVIS', 'section_num': '001', 'instructor_id': '0000130652'},,,JAMES DAVIS',JAMES DAVIS,0000130652'},0000130652,,295,602,0000130652,JAMES DAVIS
{'dept_num': 295, 'course_num': 631, 'instructor_name': 'HONGMING ZHANG', 'section_num': '001', 'instructor_id': '0002601970'},,,HONGMING ZHANG',HONGMING ZHANG,0002601970'},0002601970,,295,631,0002601970,HONGMING ZHANG
{'dept_num': 295, 'course_num': 682, 'instructor_name': 'HONGMING ZHANG', 'section_num': '051', 'instructor_id': '0002601970'},,,HONGMING ZHANG',HONGMING ZHANG,0002601970'},0002601970,,295,682,0002601970,HONGMING ZHANG
{'dept_num': 295, 'course_num': 699, 'instructor_name': 'JUNKO MORI', 'section_num': '025', 'instructor_id': '0000617547'},,,JUNKO MORI',JUNKO MORI,0000617547'},0000617547,,295,699,0000617547,JUNKO MORI
{'dept_num': 295, 'course_num': 699, 'instructor_name': 'NAOMI GEYER', 'section_num': '027', 'instructor_id': '0003484595'},,,NAOMI GEYER',NAOMI GEYER,0003484595'},0003484595,,295,699,0003484595,NAOMI GEYER
{'dept_num': 295, 'course_num': 699, 'instructor_name': 'HONGMING ZHANG', 'section_num': '035', 'instructor_id': '0002601970'},,,HONGMING ZHANG',HONGMING ZHANG,0002601970'},0002601970,,295,699,0002601970,HONGMING ZHANG
{'dept_num': 295, 'course_num': 699, 'instructor_name': 'STEVEN RIDGELY', 'section_num': '037', 'instructor_id': '0004111872'},,,STEVEN RIDGELY',STEVEN RIDGELY,0004111872'},0004111872,,295,699,0004111872,STEVEN RIDGELY
{'dept_num': 295, 'course_num': 699, 'instructor_name': 'ADAM KERN', 'section_num': '038', 'instructor_id': '0004587177'},,,ADAM KERN',ADAM KERN,0004587177'},0004587177,,295,699,0004587177,ADAM KERN
{'dept_num': 295, 'course_num': 699, 'instructor_name': 'ANATOLY DETWYLER', 'section_num': '051', 'instructor_id': '0003046799'},,,ANATOLY DETWYLER',ANATOLY DETWYLER,0003046799'},0003046799,,295,699,0003046799,ANATOLY DETWYLER
{'dept_num': 295, 'course_num': 699, 'instructor_name': 'TYRELL HABERKORN', 'section_num': '052', 'instructor_id': '0003369975'},,,TYRELL HABERKORN',TYRELL HABERKORN,0003369975'},0003369975,,295,699,0003369975,TYRELL HABERKORN
{'dept_num': 295, 'course_num': 763," 'instructor_name': ""CHARO D'ETCHEVERRY""", 'section_num': '001', 'instructor_id': '0003128595'},,,"CHARO D'ETCHEVERRY""",CHARO D'ETCHEVERRY,0003128595'},0003128595,,295,763,0003128595,CHARO D'ETCHEVERRY
{'dept_num': 295, 'course_num': 799, 'instructor_name': 'RANIA HUNTINGTON', 'section_num': '050', 'instructor_id': '0000245378'},,,RANIA HUNTINGTON',RANIA HUNTINGTON,0000245378'},0000245378,,295,799,0000245378,RANIA HUNTINGTON
{'dept_num': 295, 'course_num': 990, 'instructor_name': 'WILLIAM NIENHAUSER', 'section_num': '017', 'instructor_id': '0002600822'},,,WILLIAM NIENHAUSER',WILLIAM NIENHAUSER,0002600822'},0002600822,,295,990,0002600822,WILLIAM NIENHAUSER
{'dept_num': 295, 'course_num': 990, 'instructor_name': 'RANIA HUNTINGTON', 'section_num': '020', 'instructor_id': '0000245378'},,,RANIA HUNTINGTON',RANIA HUNTINGTON,0000245378'},0000245378,,295,990,0000245378,RANIA HUNTINGTON
{'dept_num': 295, 'course_num': 990, 'instructor_name': 'XINCUN HUANG', 'section_num': '030', 'instructor_id': '0003040542'},,,XINCUN HUANG',XINCUN HUANG,0003040542'},0003040542,,295,990,0003040542,XINCUN HUANG
{'dept_num': 295, 'course_num': 990, 'instructor_name': 'HONGMING ZHANG', 'section_num': '035', 'instructor_id': '0002601970'},,,HONGMING ZHANG',HONGMING ZHANG,0002601970'},0002601970,,295,990,0002601970,HONGMING ZHANG
{'dept_num': 295, 'course_num': 990, 'instructor_name': 'STEVEN RIDGELY', 'section_num': '037', 'instructor_id': '0004111872'},,,STEVEN RIDGELY',STEVEN RIDGELY,0004111872'},0004111872,,295,990,0004111872,STEVEN RIDGELY
{'dept_num': 295, 'course_num': 990, 'instructor_name': 'ADAM KERN', 'section_num': '038', 'instructor_id': '0004587177'},,,ADAM KERN',ADAM KERN,0004587177'},0004587177,,295,990,0004587177,ADAM KERN
{'dept_num': 295, 'course_num': 999, 'instructor_name': 'RANIA HUNTINGTON', 'section_num': '030', 'instructor_id': '0000245378'},,,RANIA HUNTINGTON',RANIA HUNTINGTON,0000245378'},0000245378,,295,999,0000245378,RANIA HUNTINGTON
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'DAVID JOHNSON', 'section_num': '001', 'instructor_id': '0005620721'},,,DAVID JOHNSON',DAVID JOHNSON,0005620721'},0005620721,,296,101,0005620721,DAVID JOHNSON
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'LU LIAO', 'section_num': '001', 'instructor_id': '0005678158'},,,LU LIAO',LU LIAO,0005678158'},0005678158,,296,101,0005678158,LU LIAO
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ADIBAH BINTI ABDULHADI', 'section_num': '002', 'instructor_id': '0005694518'},,,ADIBAH BINTI ABDULHADI',ADIBAH BINTI ABDULHADI,0005694518'},0005694518,,296,101,0005694518,ADIBAH BINTI ABDULHADI
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'GWYN PAULEY', 'section_num': '002', 'instructor_id': '0006032312'},,,GWYN PAULEY',GWYN PAULEY,0006032312'},0006032312,,296,101,0006032312,GWYN PAULEY
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ERIKA FROST', 'section_num': '003', 'instructor_id': '0005907118'},,,ERIKA FROST',ERIKA FROST,0005907118'},0005907118,,296,101,0005907118,ERIKA FROST
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ELIZABETH KELLY', 'section_num': '003', 'instructor_id': '0002600697'},,,ELIZABETH KELLY',ELIZABETH KELLY,0002600697'},0002600697,,296,101,0002600697,ELIZABETH KELLY
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ZAURE AITKULOVA', 'section_num': '004', 'instructor_id': '0005825000'},,,ZAURE AITKULOVA',ZAURE AITKULOVA,0005825000'},0005825000,,296,101,0005825000,ZAURE AITKULOVA
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ELIZABETH KELLY', 'section_num': '004', 'instructor_id': '0002600697'},,,ELIZABETH KELLY',ELIZABETH KELLY,0002600697'},0002600697,,296,101,0002600697,ELIZABETH KELLY
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'LU LIAO', 'section_num': '301', 'instructor_id': '0005678158'},,,LU LIAO',LU LIAO,0005678158'},0005678158,,296,101,0005678158,LU LIAO
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'XINYI PENG', 'section_num': '302', 'instructor_id': '0005523611'},,,XINYI PENG',XINYI PENG,0005523611'},0005523611,,296,101,0005523611,XINYI PENG
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'XINYI PENG', 'section_num': '303', 'instructor_id': '0005523611'},,,XINYI PENG',XINYI PENG,0005523611'},0005523611,,296,101,0005523611,XINYI PENG
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ILIA SORVACHEV', 'section_num': '304', 'instructor_id': '0006085216'},,,ILIA SORVACHEV',ILIA SORVACHEV,0006085216'},0006085216,,296,101,0006085216,ILIA SORVACHEV
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JEREMY KIRK', 'section_num': '305', 'instructor_id': '0006091003'},,,JEREMY KIRK',JEREMY KIRK,0006091003'},0006091003,,296,101,0006091003,JEREMY KIRK
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JEREMY KIRK', 'section_num': '306', 'instructor_id': '0006091003'},,,JEREMY KIRK',JEREMY KIRK,0006091003'},0006091003,,296,101,0006091003,JEREMY KIRK
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JEREMY KIRK', 'section_num': '307', 'instructor_id': '0006091003'},,,JEREMY KIRK',JEREMY KIRK,0006091003'},0006091003,,296,101,0006091003,JEREMY KIRK
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ILIA SORVACHEV', 'section_num': '308', 'instructor_id': '0006085216'},,,ILIA SORVACHEV',ILIA SORVACHEV,0006085216'},0006085216,,296,101,0006085216,ILIA SORVACHEV
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ILIA SORVACHEV', 'section_num': '309', 'instructor_id': '0006085216'},,,ILIA SORVACHEV',ILIA SORVACHEV,0006085216'},0006085216,,296,101,0006085216,ILIA SORVACHEV
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'XINYI PENG', 'section_num': '310', 'instructor_id': '0005523611'},,,XINYI PENG',XINYI PENG,0005523611'},0005523611,,296,101,0005523611,XINYI PENG
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ILIA SORVACHEV', 'section_num': '311', 'instructor_id': '0006085216'},,,ILIA SORVACHEV',ILIA SORVACHEV,0006085216'},0006085216,,296,101,0006085216,ILIA SORVACHEV
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'XINYI PENG', 'section_num': '312', 'instructor_id': '0005523611'},,,XINYI PENG',XINYI PENG,0005523611'},0005523611,,296,101,0005523611,XINYI PENG
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JEREMY KIRK', 'section_num': '313', 'instructor_id': '0006091003'},,,JEREMY KIRK',JEREMY KIRK,0006091003'},0006091003,,296,101,0006091003,JEREMY KIRK
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'LU LIAO', 'section_num': '314', 'instructor_id': '0005678158'},,,LU LIAO',LU LIAO,0005678158'},0005678158,,296,101,0005678158,LU LIAO
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JONATHON MCCLURE', 'section_num': '320', 'instructor_id': '0006075300'},,,JONATHON MCCLURE',JONATHON MCCLURE,0006075300'},0006075300,,296,101,0006075300,JONATHON MCCLURE
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'DENNIS MCWEENY', 'section_num': '321', 'instructor_id': '0005326032'},,,DENNIS MCWEENY',DENNIS MCWEENY,0005326032'},0005326032,,296,101,0005326032,DENNIS MCWEENY
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JONATHON MCCLURE', 'section_num': '322', 'instructor_id': '0006075300'},,,JONATHON MCCLURE',JONATHON MCCLURE,0006075300'},0006075300,,296,101,0006075300,JONATHON MCCLURE
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JOOHYUN LEE', 'section_num': '323', 'instructor_id': '0006086174'},,,JOOHYUN LEE',JOOHYUN LEE,0006086174'},0006086174,,296,101,0006086174,JOOHYUN LEE
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'DENNIS MCWEENY', 'section_num': '324', 'instructor_id': '0005326032'},,,DENNIS MCWEENY',DENNIS MCWEENY,0005326032'},0005326032,,296,101,0005326032,DENNIS MCWEENY
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JONATHON MCCLURE', 'section_num': '325', 'instructor_id': '0006075300'},,,JONATHON MCCLURE',JONATHON MCCLURE,0006075300'},0006075300,,296,101,0006075300,JONATHON MCCLURE
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JOOHYUN LEE', 'section_num': '326', 'instructor_id': '0006086174'},,,JOOHYUN LEE',JOOHYUN LEE,0006086174'},0006086174,,296,101,0006086174,JOOHYUN LEE
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'DENNIS MCWEENY', 'section_num': '327', 'instructor_id': '0005326032'},,,DENNIS MCWEENY',DENNIS MCWEENY,0005326032'},0005326032,,296,101,0005326032,DENNIS MCWEENY
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ADIBAH BINTI ABDULHADI', 'section_num': '328', 'instructor_id': '0005694518'},,,ADIBAH BINTI ABDULHADI',ADIBAH BINTI ABDULHADI,0005694518'},0005694518,,296,101,0005694518,ADIBAH BINTI ABDULHADI
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ADIBAH BINTI ABDULHADI', 'section_num': '329', 'instructor_id': '0005694518'},,,ADIBAH BINTI ABDULHADI',ADIBAH BINTI ABDULHADI,0005694518'},0005694518,,296,101,0005694518,ADIBAH BINTI ABDULHADI
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'JOOHYUN LEE', 'section_num': '330', 'instructor_id': '0006086174'},,,JOOHYUN LEE',JOOHYUN LEE,0006086174'},0006086174,,296,101,0006086174,JOOHYUN LEE
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'LAURA BOISTEN', 'section_num': '340', 'instructor_id': '0006086551'},,,LAURA BOISTEN',LAURA BOISTEN,0006086551'},0006086551,,296,101,0006086551,LAURA BOISTEN
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ERIKA FROST', 'section_num': '341', 'instructor_id': '0005907118'},,,ERIKA FROST',ERIKA FROST,0005907118'},0005907118,,296,101,0005907118,ERIKA FROST
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'HIROAKI SHIRAI', 'section_num': '343', 'instructor_id': '0005522532'},,,HIROAKI SHIRAI',HIROAKI SHIRAI,0005522532'},0005522532,,296,101,0005522532,HIROAKI SHIRAI
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'LAURA BOISTEN', 'section_num': '346', 'instructor_id': '0006086551'},,,LAURA BOISTEN',LAURA BOISTEN,0006086551'},0006086551,,296,101,0006086551,LAURA BOISTEN
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'LAURA BOISTEN', 'section_num': '347', 'instructor_id': '0006086551'},,,LAURA BOISTEN',LAURA BOISTEN,0006086551'},0006086551,,296,101,0006086551,LAURA BOISTEN
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ERIKA FROST', 'section_num': '348', 'instructor_id': '0005907118'},,,ERIKA FROST',ERIKA FROST,0005907118'},0005907118,,296,101,0005907118,ERIKA FROST
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'HIROAKI SHIRAI', 'section_num': '349', 'instructor_id': '0005522532'},,,HIROAKI SHIRAI',HIROAKI SHIRAI,0005522532'},0005522532,,296,101,0005522532,HIROAKI SHIRAI
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'HIROAKI SHIRAI', 'section_num': '351', 'instructor_id': '0005522532'},,,HIROAKI SHIRAI',HIROAKI SHIRAI,0005522532'},0005522532,,296,101,0005522532,HIROAKI SHIRAI
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'HIROAKI SHIRAI', 'section_num': '352', 'instructor_id': '0005522532'},,,HIROAKI SHIRAI',HIROAKI SHIRAI,0005522532'},0005522532,,296,101,0005522532,HIROAKI SHIRAI
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'DANIEL CHAVES', 'section_num': '360', 'instructor_id': '0005171706'},,,DANIEL CHAVES',DANIEL CHAVES,0005171706'},0005171706,,296,101,0005171706,DANIEL CHAVES
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'ZAURE AITKULOVA', 'section_num': '361', 'instructor_id': '0005825000'},,,ZAURE AITKULOVA',ZAURE AITKULOVA,0005825000'},0005825000,,296,101,0005825000,ZAURE AITKULOVA
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'WENBO MIN', 'section_num': '362', 'instructor_id': '0005907591'},,,WENBO MIN',WENBO MIN,0005907591'},0005907591,,296,101,0005907591,WENBO MIN
{'dept_num': 296, 'course_num': 101, 'instructor_name': 'DANIEL CHAVES', 'section_num': '363', 'instructor_id': '0005171706'},,,DANIEL CHAVES',DANIEL CHAVES,0005171706'},0005171706,,296,101,0005171706,DANIEL CHAVES
