TERM : 1202,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,University of Wisconsin - Madison,,,,,,,,,,
Insects and Human Culture 201 001 36,3.778,72.2 16.7 5.6 5.6 ...,,,.,.,.,.,.,,.,...
Introductory Ecology 260 001 93,2.901,17.2 11.8 33.3 11.8 20.4 3.2 .,,,.,.,.,.,.,,1.1,1.1 ..
Environment: Religion & Ethics 270 001 53,3.843,79.2 7.5 7.5 .1.9 ..,,,3.8,.,.,.,.,,.,...
IndigenousPeoples&Environment 306 001 83,3.388,41.0 24.1 19.3 4.8 3.6 1.2 2.4,,,3.6,.,.,.,.,,.,...
Limnology-Aquatic Resources 315 001 42,3.163,40.5 7.1 19.0 9.5 16.7 .2.4,,,2.4,.,.,.,.,,.,.2.4 .
Climatic Environments-Past 335 001 7,3.333,14.3 28.6 42.9 ....,,,14.3,.,.,.,.,,.,...
"Nature, Power and Society 337 001 39",3.265,12.8 33.3 30.8 7.7 2.6 ..,,,.,.,.,.,.,,5.1,.7.7 .
Environmental Conservation 339 001 49,3.543,32.7 40.8 20.4 2.0 ...,,,.,.,.,.,.,,.,.4.1 .
Environmental Economics 343 001 16,3.063,25.0 18.8 31.3 6.3 12.5 6.3 .,,,.,.,.,.,.,,.,...
Climate Change Governance 349 001 100,3.538,49.0 22.0 10.0 4.0 8.0 ..,,,.,.,.,.,.,,1.0,1.0 5.0 .
Introduction to Air Quality 355 001 24,3.348,45.8 8.3 20.8 16.7 .4.2 .,,,.,.,.,.,.,,4.2,...
Extinction of Species 360 001 56,3.509,50.0 19.6 19.6 1.8 5.4 1.8 .,,,1.8,.,.,.,.,,.,...
Renewable Energy Systems 367 001 15,2.833,33.3 13.3 26.7 6.7 .6.7 13.3,,,.,.,.,.,.,,.,...
Animals in History 369 001 18,3.806,77.8 11.1 5.6 5.6 ...,,,.,.,.,.,.,,.,...
Intro Envir Remote Sensing 371 001 3,***,,,,,,.,.,.,,.,...
Intro to Geog Info Systems 377 001 12,2.818,16.7 33.3 16.7 .8.3 8.3 8.3,,,8.3,.,.,.,.,,.,...
Topics: Biol Aspects-Envir St 400 001 20,4.000,100.0 ......,,,.,.,.,.,.,,.,...
Topics: Env Perspctve-Phys Sci 401 001 18,3.778,88.9 .5.6 ..5.6 .,,,.,.,.,.,.,,.,...
402 003 15,3.733,73.3 13.3 .13.3 ...,,,.,.,.,.,.,,.,...
402 004 19,3.947,89.5 10.5 .....,,,.,.,.,.,.,,.,...
Soc Perspectives-Envir Studies Course Total 34,3.853,82.4 11.8 .  5.9 .  .  .,,,.,.,.,.,,.,,.  .  .  .
Energy Resources 411 001 120,3.282,42.5 25.8 10.8 3.3 10.0 4.2 2.5,,,.,.,.,.,.,,0.8,...
Law and Environment 430 002 7,3.571,42.9 28.6 28.6 ....,,,.,.,.,.,.,,.,...
Air Pollution&Human Health 502 001 102,3.545,50.0 14.7 27.5 6.9 ...,,,.,.,.,.,.,,.,1.0 ..
Apps of GIS in Planning 532 001 1,***,,,,,,.,.,.,,.,...
Culture and Environment 537 001 12,3.750,58.3 33.3 8.3 ....,,,.,.,.,.,.,,.,...
Remote Sensing Digitl Image 556 001 19,3.947,89.5 10.5 .....,,,.,.,.,.,.,,.,...
Hlth Impact of Global Envr Chg 560 001 39,3.803,74.4 17.9 ..5.1 ..,,,2.6,.,.,.,.,,.,...
600 001 14,3.857,78.6 14.3 7.1 ....,,,.,.,.,.,.,,.,...
600 002 10,3.850,80.0 10.0 10.0 ....,,,.,.,.,.,.,,.,...
600 003 5,***,,,,,,.,.,.,,.,...
"January 27, 2020",,,,,,,,,,,,Page 162 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,
TERM : 1202,,Percentage Distribution of Grades,,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,University of Wisconsin - Madison,,,,,,,,,,,,
"",,(Non-Cross Listed),,,,,,,,,,,,
IES,,,,,,,,,,,,,,
ENVIR ST - GAYLORD NELSON INSection #,Ave,A AB B BC C D,F,,,S,,U,CR,N,P,,I,NW NR Other
360 ENVIR ST Grades,GPA,,,,,,,,,,,,,
Envir Studies Major Capstone Course Total 29,3.828,75.9 13.8 10.3 .  .  .,,.,,,.,.,.,.,,.,,.  .  .  .
Conservation Biology 651 001 18,3.639,61.1 22.2 5.6 5.6 5.6 .,.,,,.,,.,.,.,.,,.,...
699 040 1,***,,,,,,,,.,.,.,,.,...
699 050 1,***,,,,,,,,.,.,.,,.,...
699 054 2,***,,,,,,,,.,.,.,,.,...
699 086 2,***,,,,,,,,.,.,.,,.,...
699 095 3,***,,,,,,,,.,.,.,,.,...
Directed Study Course Total 9,3.944,66.7 22.2 .  .  .  .,,.,,,.,.,.,.,,.,11.1,.  .  .
Water Res Mgt Pract Plan Smr I 717 001 7,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
Agroecosystems & Global Chng 724 001 7,3.643,71.4 14.3 ..14.3 .,.,,,.,,.,.,.,.,,.,...
Intro-Energy Analysis & Policy 809 001 21,3.738,47.6 52.4 ....,.,,,.,,.,.,.,.,,.,...
900 001 3,***,,,,,,,,.,.,.,,.,...
900 002 13,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
900 003 4,***,,,,,,,,.,.,.,,.,...
900 005 11,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
Seminar Course Total 31,3.923,96.8 .  3.2 .  .  .,,.,,,.,.,.,.,,.,,.  .  .  .
Graduate Orientation Seminar 901 001 6,,......,.,,,.,,.,100.0,.,.,,.,...
Limnology & Marine Sci Seminar 911 001 1,***,,,,,,,,.,.,.,,.,...
Envr Monitoring Seminar 950 001 12,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
Intr. to WI Ecol.: Grad Sem 953 001 1,***,,,,,,,,.,.,.,,.,...
Conservation Planning 972 001 30,3.967,93.3 6.7 ....,.,,,.,,.,.,.,.,,.,...
Conservtn Biol&Sustainable Dev 976 001 30,,......,.,,,.,,.,100.0,.,.,,.,...
Sustainable Development 977 001 18,4.000,100.0 .....,.,,,.,,.,.,.,.,,.,...
978 001 12,3.750,58.3 33.3 8.3 ...,.,,,.,,.,.,.,.,,.,...
978 002 12,3.750,66.7 16.7 16.7 ...,.,,,.,,.,.,.,.,,.,...
978 003 12,3.833,66.7 33.3 ....,.,,,.,,.,.,.,.,,.,...
Envir Cons Tools Modules Course Total 36,3.778,63.9 27.8 8.3 .  .  .,,.,,,.,.,.,.,,.,,.  .  .  .
990 001 4,***,,,,,,,,.,.,.,,.,...
990 002 2,***,,,,,,,,.,.,.,,.,...
990 003 2,***,,,,,,,,.,.,.,,.,...
990 004 2,***,,,,,,,,.,.,.,,.,...
990 005 1,***,,,,,,,,.,.,.,,.,...
990 008 1,***,,,,,,,,.,.,.,,.,...
990 009 1,***,,,,,,,,.,.,.,,.,...
990 012 1,***,,,,,,,,.,.,.,,.,...
990 013 1,***,,,,,,,,.,.,.,,.,...
990 016 2,***,,,,,,,,.,.,.,,.,...
990 020 3,***,,,,,,,,.,.,.,,.,...
990 026 1,***,,,,,,,,.,.,.,,.,...
990 032 1,***,,,,,,,,.,.,.,,.,...
990 034 1,***,,,,,,,,.,.,.,,.,...
990 035 1,***,,,,,,,,.,.,.,,.,...
990 038 1,***,,,,,,,,.,.,.,,.,...
990 039 1,***,,,,,,,,.,.,.,,.,...
"January 27, 2020",,,,,,,,,,,,,,Page 163 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,University of Wisconsin - Madison,,,,,,,,,,
"",,(Non-Cross Listed),,,,,,,,,,
IES,,,,,,,,,,,,
ENVIR ST - GAYLORD NELSON INSection #,Ave,A AB B BC C D,F,,,S,U,CR,N,P,I,NW NR Other
360 ENVIR ST Grades,GPA,,,,,,,,,,,
990 054 3,***,,,,,,,.,.,.,.,...
990 061 1,***,,,,,,,.,.,.,.,...
990 062 1,***,,,,,,,.,.,.,.,...
990 070 1,***,,,,,,,.,.,.,.,...
990 083 1,***,,,,,,,.,.,.,.,...
990 084 3,***,,,,,,,.,.,.,.,...
990 103 1,***,,,,,,,.,.,.,.,...
990 104 1,***,,,,,,,.,.,.,.,...
990 106 1,***,,,,,,,.,.,.,.,...
990 110 1,***,,,,,,,.,.,.,.,...
990 111 1,***,,,,,,,.,.,.,.,...
990 114 2,***,,,,,,,.,.,.,.,...
990 115 1,***,,,,,,,.,.,.,.,...
Research Course Total 44,,.  .  .  .  .  .,.,,,59.1,.,.,.,40.9,,.  .  .  .
999 015 1,***,,,,,,,.,.,.,.,...
999 074 9,4.000,22.2 .....,.,,,.,.,.,.,.,77.8,...
Advanced Independent Study Course Total 10,4.000,30.0 .  .  .  .  .,.,,,.,.,.,.,.,70.0,.  .  .
360 ENVIR ST Dept. Total 1991,3.467,46.4 19.7 16.1 4.9 4.5 1.1,0.6,,,2.5,.,1.8,.,0.9,0.9,0.2 0.6 .
Summary by Level #,Ave,A AB B BC C D,F,,,S,U,CR,N,P,I,NW NR Other
360 ENVIR ST Grades,GPA,,,,,,,,,,,
Freshmen 281,3.356,40.2 21.7 24.9 4.6 6.0 1.8,0.4,,,.,.,.,.,.,0.4,.  .  .
Sophomore 344,3.417,43.0 23.0 20.1 7.0 4.7 1.2,0.6,,,0.3,.,.,.,.,,.  0.3 .  .
Junior 381,3.361,42.8 20.7 19.2 7.1 6.6 1.8,0.5,,,.,.,.,.,.,1.0,0.3 .  .
Senior 614,3.478,49.5 22.3 15.8 5.0 4.7 1.0,1.0,,,.,.,.,.,.,0.7,.  .  .
Undergraduates 1620,3.417,44.9 22.0 19.1 5.9 5.4 1.4,0.7,,,0.1,.,.,.,.,0.6,0.1 .  .
Special 45,3.382,13.3 4.4 6.7 2.2 2.2 .,.,,,44.4,.,.,.,.,2.2,2.2 22.2 .
Graduate 325,3.876,57.8 10.5 2.8 0.3 0.3 .,.,,,8.9,.,11.1,.,5.5,2.5,.  0.3 .
Prof Yr 2 1,***,,,,,,,.,.,.,,.  .  .  .
Professionals 1,***,,,,,,,.,.,.,,.  .  .  .
Dept. Total 1991,3.467,46.4 19.7 16.1 4.9 4.5 1.1,0.6,,,2.5,.,1.8,.,0.9,0.9,0.2 0.6 .
"January 27, 2020",,,,,,,,,,,,Page 164 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,
IES,,,,,,,,,,,,,
IES College Total,1991,3.467,46.4 19.7 16.1 4.9 4.5 1.1,0.6,,2.5,,.,1.8,,.,0.9,0.9 0.2 0.6 .
Summary by College/School,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I NW NR Other
IES,Grades,GPA,,,,,,,,,,,
Freshmen,281,3.356,40.2 21.7 24.9 4.6 6.0 1.8,0.4,,.,,.,.,,.,.,0.4 .  .  .
Sophomore,344,3.417,43.0 23.0 20.1 7.0 4.7 1.2,0.6,,0.3,,.,.,,.,.,.  0.3 .  .
Junior,381,3.361,42.8 20.7 19.2 7.1 6.6 1.8,0.5,,.,,.,.,,.,.,1.0 0.3 .  .
Senior,614,3.478,49.5 22.3 15.8 5.0 4.7 1.0,1.0,,.,,.,.,,.,.,0.7 .  .  .
Undergraduates,1620,3.417,44.9 22.0 19.1 5.9 5.4 1.4,0.7,,0.1,,.,.,.,,.,0.6 0.1 .  .
Special,45,3.382,13.3 4.4 6.7 2.2 2.2 .,.,,44.4,,.,.,,.,.,2.2 2.2 22.2 .
Graduate,325,3.876,57.8 10.5 2.8 0.3 0.3 .,.,,8.9,,.,11.1,,.,5.5,2.5 .  0.3 .
Prof Yr 2,1,***,,,,,,,.,,.,.,.  .  .  .
Professionals,1,4.000,100.0 .  .  .  .  .,.,,.,,.,.,.,,.,.  .  .  .
College Total,1991,3.467,46.4 19.7 16.1 4.9 4.5 1.1,0.6,,2.5,,.,1.8,,.,0.9,0.9 0.2 0.6 .
"January 27, 2020",,,,,,,,,,,,,Page 165 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
L&S,,,,,,,,,,,,,,
AFRICAN CULTURAL STUDIES Section,"#",Ave,A AB B BC C D,F,,S,,U,CR,N,P,,I,NW NR Other
104 AFRICAN Grades,,GPA,,,,,,,,,,,,
Intro Afr Cultural Expression 100 001,90,3.916,90.0 7.8 ....,1.1,,.,,.,.,.,.,,1.1,...
Intro African Cultural Studies 202 001,8,3.938,87.5 12.5 ....,.,,.,,.,.,.,.,,.,...
Intro Topics African Languages 204 001,18,3.444,55.6 27.8 .5.6 5.6 .,5.6,,.,,.,.,.,.,,.,...
210 001,24,3.917,62.5 12.5 ....,.,,.,,.,.,.,.,,.,20.8 4.2 .
210 002,30,3.914,83.3 10.0 3.3 ...,.,,.,,.,.,.,.,,.,.3.3 .
210 003,34,3.809,76.5 14.7 2.9 5.9 ..,.,,.,,.,.,.,.,,.,...
210 004,35,3.771,71.4 22.9 2.9 ..2.9,.,,.,,.,.,.,.,,.,...
210 005,32,3.844,87.5 6.3 ..6.3 .,.,,.,,.,.,.,.,,.,...
210 006,31,3.855,80.6 12.9 3.2 3.2 ..,.,,.,,.,.,.,.,,.,...
The African Storyteller Course Total,186,3.844,77.4 13.4 2.2 1.6 1.1 0.5,.,,.,,.,.,.,,.,,.  2.7 1.1 .
Intro to Afr Pop Culture 212 001,10,3.333,30.0 .60.0 ...,.,,.,,.,.,.,.,,10.0,...
HipHop & Politics in Senegal 220 001,14,3.393,21.4 35.7 42.9 ...,.,,.,,.,.,.,.,,.,...
Global HipHop & Social Justice 233 001,82,2.866,24.4 13.4 26.8 11.0 13.4 7.3,3.7,,.,,.,.,.,.,,.,...
Africa: Introductory Survey 277 001,18,3.778,72.2 16.7 5.6 5.6 ..,.,,.,,.,.,.,.,,.,...
African Lit in Translation 300 001,26,3.460,46.2 11.5 26.9 7.7 3.8 .,.,,.,,.,.,.,.,,3.8,...
321 001,18,3.472,72.2 11.1 .5.6 .5.6,5.6,,.,,.,.,.,.,,.,...
321 002,15,3.867,73.3 26.7 ....,.,,.,,.,.,.,.,,.,...
321 003,17,3.882,88.2 5.9 .5.9 ..,.,,.,,.,.,.,.,,.,...
First Semester Arabic Course Total,50,3.730,78.0 14.0 .  4.0 .  2.0,2.0,,.,,.,.,.,,.,,.  .  .  .
323 001,8,3.063,50.0 12.5 12.5 .12.5 .,.,,.,,.,.,.,.,,.,...
323 002,8,3.625,62.5 12.5 12.5 12.5 ..,.,,.,,.,.,.,.,,.,...
Third Semester Arabic Course Total,16,3.344,56.3 12.5 12.5 6.3 6.3 .,.,,.,,.,.,.,,.,,.  .  .  .
Fifth Semester Arabic 329 001,11,3.227,9.1 45.5 36.4 .9.1 .,.,,.,,.,.,.,.,,.,...
First Semester Swahili 331 001,5,***,,,,,,,.,.,.,,.,...
Third Semester Swahili 333 001,5,***,,,,,,,.,.,.,,.,...
Islam: Religion and Culture 370 001,15,3.750,53.3 33.3 6.7 ...,.,,.,,.,.,.,.,,6.7,...
First Semester Yoruba 371 001,3,***,,,,,,,.,.,.,,.,...
391 001,1,***,,,,,,,.,.,.,,.,...
391 002,3,***,,,,,,,.,.,.,,.,...
1st Sem-Lang of West Africa Course Total,4,***,,,,,,,,,,,,
405 001,16,3.115,25.0 6.3 43.8 ...,6.3,,6.3,,.,.,.,.,,12.5,...
405 002,5,***,,,,,,,.,.,.,,.,...
African Cultural Studies Course Total,21,3.324,38.1 4.8 33.3 .  .  .,4.8,,4.8,,.,.,.,,.,9.5,.  .  4.8
African Literature - Advanced 606 001,2,***,,,,,,,.,.,.,,.,...
Theory & Methods LCTL Learning 670 001,6,3.917,83.3 16.7 ....,.,,.,,.,.,.,.,,.,...
Multilanguage Seminar 671 001,8,3.875,75.0 25.0 ....,.,,.,,.,.,.,.,,.,...
Directed Study 699 022,1,***,,,,,,,.,.,.,,.,...
Reading&Writing Afri Cultr Std 700 001,4,***,,,,,,,.,.,.,,.,...
Teaching African Languages 703 001,2,***,,,,,,,.,.,.,,.,...
CALx Working Group 804 001,3,***,,,,,,,.,.,.,,.,...
Sem in ACS: Tpcs 905 001,3,***,,,,,,,.,.,.,,.,...
Research Methods 926 001,8,3.938,87.5 12.5 ....,.,,.,,.,.,.,.,,.,...
"January 27, 2020",,,,,,,,,,,,,,Page 166 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
L&S,,,,,,,,,,,,,,
AFRICAN CULTURAL STUDIES Section,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
104 AFRICAN,Grades,GPA,,,,,,,,,,,,
Intdept Smr-African Studies 983 001,4,***,,,,,,,.,.,,.,.,...
Thesis 990 019,1,***,,,,,,,.,.,,.,.,...
Indep Reading & Research 999 019,2,***,,,,,,,.,.,,.,.,...
104 AFRICAN Dept. Total,626,3.631,64.2 13.7 9.6 3.2 2.9 1.3,1.1,,1.0,,.,.,,.,0.2,1.1,0.8 0.6 0.2
Summary by Level,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
104 AFRICAN,Grades,GPA,,,,,,,,,,,,
Freshmen,89,3.329,49.4 18.0 14.6 4.5 5.6 4.5,3.4,,.,,.,.,,.,.,,.  .  .  .
Sophomore,132,3.628,65.9 13.6 9.1 3.8 6.1 1.5,.,,.,,.,.,,.,.,,.  .  .  .
Junior,145,3.679,66.2 15.2 9.0 3.4 2.1 .,1.4,,.,,.,.,,.,.,2.1,.  0.7 .
Senior,192,3.712,69.3 13.5 9.9 3.1 0.5 1.0,1.0,,.,,.,.,,.,.,1.6,.  .  .
Undergraduates,558,3.620,64.5 14.7 10.2 3.6 3.0 1.4,1.3,,.,,.,.,,.,.,1.1,.  0.2 .
Special,10,3.591,10.0 10.0 10.0 .  .  .,.,,.,,.,.,,.,.,,.  50.0 10.0 10.0
Graduate,54,3.879,72.2 5.6 1.9 .  1.9 .,.,,11.1,,.,.,,.,1.9,1.9,.  3.7 .
Prof Yr 3,4,***,,,,,,,.,,.,.,,.  .  .  .
Professionals,4,***,,,,,,,.,,.,.,,.  .  .  .
Dept. Total,626,3.631,64.2 13.7 9.6 3.2 2.9 1.3,1.1,,1.0,,.,.,,.,0.2,1.1,0.8 0.6 0.2
"January 27, 2020",,,,,,,,,,,,,,Page 167 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,
L&S,,,,,,,,,,,,,
AFRO-AMERICAN STUDIES Section,"#",Ave,A AB B BC C D,F,,S,U,CR,N,P,,I,NW NR Other
106 AFROAMER Grades,,GPA,,,,,,,,,,,
Intro-Contemp Afro-Am Soc 151 001,28,2.860,3.6 17.9 42.9 14.3 3.6 7.1,.,,3.6,.,.,.,.,,7.1,...
Hip-Hop and Cont Am Society 154 001,166,3.823,68.1 24.1 4.2 0.6 ..,.,,3.0,.,.,.,.,,.,...
Black Music&Am Cultrl Hist 156 001,269,3.713,50.6 30.5 10.0 0.7 ..,.,,7.4,.,.,.,.,,.,0.4 0.4 .
HipHop & Politics in Senegal 220 001,6,3.417,16.7 50.0 33.3 ...,.,,.,.,.,.,.,,.,...
Intro-AfricanAmer Dramatic Lit 225 001,22,3.595,63.6 18.2 .4.5 4.5 4.5,.,,.,.,.,.,.,,.,..4.5
Masterpieces of Afro Amer Lit 227 001,28,3.893,89.3 7.1 ..3.6 .,.,,.,.,.,.,.,,.,...
Intro to Afro-Am History 231 001,77,3.385,37.7 6.5 31.2 1.3 7.8 .,.,,14.3,.,.,.,.,,.,.1.3 .
Global HipHop & Social Justice 233 001,77,2.968,33.8 18.2 10.4 14.3 13.0 5.2,5.2,,.,.,.,.,.,,.,...
Intro-Africn Art&Architectr 241 001,10,3.500,30.0 50.0 10.0 10.0 ..,.,,.,.,.,.,.,,.,...
Intro to Afro-American Art 242 001,27,3.315,63.0 3.7 11.1 .11.1 11.1,.,,.,.,.,.,.,,.,...
African-American Autobiography 265 001,28,3.741,60.7 21.4 14.3 ...,.,,.,.,.,.,.,,3.6,...
271 004,28,3.981,92.9 3.6 ....,.,,.,.,.,.,.,,3.6,...
271 005,25,3.500,44.0 36.0 8.0 .12.0 .,.,,.,.,.,.,.,,.,...
Topics in African Amer Culture Course Total,53,3.750,69.8 18.9 3.8 .  5.7 .,.,,.,.,.,.,,.,1.9,.  .  .
Race&Am Pol:New Deal-New Right 272 001,32,3.926,71.9 12.5 ....,.,,6.3,.,.,.,.,,6.3,.3.1 .
Africa: Introductory Survey 277 001,9,3.611,55.6 33.3 ..11.1 .,.,,.,.,.,.,.,,.,...
Undergrad St-Afroam History 302 001,24,3.188,20.8 33.3 33.3 4.2 .8.3,.,,.,.,.,.,.,,.,...
Mutl Perceptns-Racl Minorty 443 001,10,3.083,.20.0 30.0 10.0 ..,.,,.,.,.,.,.,,30.0,..10.0
Major Authors 525 001,10,3.667,40.0 40.0 10.0 ...,.,,.,.,.,.,.,,10.0,...
Hist-Civ Rghts Movmnt in US 628 001,13,3.269,23.1 61.5 .7.7 ..,7.7,,.,.,.,.,.,,.,...
671 001,23,3.795,69.6 13.0 13.0 ...,.,,.,.,.,.,.,,4.3,...
671 002,18,3.528,50.0 11.1 33.3 5.6 ..,.,,.,.,.,.,.,,.,...
Topics in Afro-Am History Course Total,41,3.675,61.0 12.2 22.0 2.4 .  .,.,,.,.,.,.,,.,2.4,.  .  .
Topics in Afro-Am Society 673 001,2,***,,,,,,.,.,.,,.,...
699 029,2,***,,,,,,.,.,.,,.,...
699 050,1,***,,,,,,.,.,.,,.,...
Directed Study-Afro-Am Stdy Course Total,3,***,,,,,,,,,,,
Research and Thesis 790 022,1,***,,,,,,.,.,.,,.,...
"January 27, 2020",,,,,,,,,,,,,Page 168 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
L&S,,,,,,,,,,,,,,
AFRO-AMERICAN STUDIES Section,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
106 AFROAMER,Grades,GPA,,,,,,,,,,,,
106 AFROAMER Dept. Total,936,3.588,52.0 22.5 11.9 2.7 2.8 1.3,0.5,,4.3,,.,.,,.,0.1,1.3,0.1 0.3 0.2
Summary by Level,"#",Ave,A AB B BC C D,F,,S,U,,CR,N,,P,I,NW NR Other
106 AFROAMER,Grades,GPA,,,,,,,,,,,,
Freshmen,159,3.399,47.8 19.5 17.6 5.0 6.9 1.3,1.9,,.,,.,.,,.,.,,.  .  .  .
Sophomore,348,3.681,60.3 24.1 9.5 1.7 2.0 1.1,.,,.,,.,.,,.,.,0.9,.  .  0.3
Junior,190,3.616,55.3 23.7 12.1 3.2 2.1 1.6,.,,.,,.,.,,.,.,1.1,0.5 .  0.5
Senior,169,3.532,49.7 26.6 13.0 3.0 2.4 1.8,1.2,,.,,.,.,,.,.,2.4,.  .  .
Undergraduates,866,3.586,54.8 23.7 12.2 2.9 3.0 1.4,0.6,,.,,.,.,,.,.,1.0,0.1 .  0.2
Special,48,3.583,6.3 2.1 4.2 .  .  .,.,,81.3,,.,.,,.,.,,.  .  6.3 .
Graduate,22,3.694,40.9 22.7 13.6 .  .  .,.,,4.5,,.,.,,.,4.5,13.6,.  .  .
Dept. Total,936,3.588,52.0 22.5 11.9 2.7 2.8 1.3,0.5,,4.3,,.,.,,.,0.1,1.3,0.1 0.3 0.2
"January 27, 2020",,,,,,,,,,,,,,Page 169 of 420
* Please note: This report does not combine crosslisted courses,,,,,,,,,,,,,,
"*** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.",,,,,,,,,,,,,,
TERM : 1202,,,Percentage Distribution of Grades,,,,,,,,,,,Office of the Registrar
Fall 2019-2020,,,University of Wisconsin - Madison,,,,,,,,,,,
"",,,(Non-Cross Listed),,,,,,,,,,,
L&S,,,,,,,,,,,,,,
AMERICAN INDIAN STUDIES Section #,,Ave,A AB B BC C D F,,,,S,U,CR,N,P,,I,NW NR Other
140 AMER IND Grades,,GPA,,,,,,,,,,,,
Intro-Amer Indian Studies 100 001 148,,3.497,45.9 25.0 14.9 10.1 2.7 0.7 .,,,,0.7,.,.,.,.,,.,...
172 001 21,,4.000,100.0 ......,,,,.,.,.,.,.,,.,...
172 002 15,,3.667,86.7 ...6.7 6.7 .,,,,.,.,.,.,.,,.,...
Literatures of Native America Course Total 36,,3.861,94.4 .  .  .  2.8 2.8 .,,,,.,.,.,.,,.,,.  .  .  .
Indians of Wisconsin 250 001 40,,3.895,77.5 15.0 2.5 ....,,,,5.0,.,.,.,.,,.,...
IndigenousPeoples&Environment 306 001 40,,3.395,55.0 20.0 5.0 5.0 .5.0 5.0,,,,2.5,.,.,.,.,,.,.2.5 .
Indians of North America 314 002 32,,3.333,21.9 28.1 37.5 3.1 3.1 ..,,,,3.1,.,.,.,.,,3.1,...
Ojibwe Language III 401 001 9,,2.889,55.6 .22.2 ...22.2,,,,.,.,.,.,.,,.,...
Issues in Amer Ind Studies 450 015 19,,3.967,73.7 5.3 .....,,,,15.8,.,.,.,.,,5.3,...
Ethnobotany 474 001 14,,3.607,35.7 50.0 14.3 ....,,,,.,.,.,.,.,,.,...
140 AMER IND Dept. Total 338,,3.566,55.0 20.1 12.1 5.3 1.8 1.2 1.2,,,,2.4,.,.,.,,.,0.6,.  0.3 .
Summary by Level #,,Ave,A AB B BC C D F,,,,S,U,CR,N,P,,I,NW NR Other
140 AMER IND Grades,,GPA,,,,,,,,,,,,
Freshmen 92,,3.451,42.4 21.7 22.8 8.7 2.2 1.1 .,,,,.,.,.,.,,.,1.1,.  .  .
Sophomore 102,,3.565,52.9 25.5 8.8 6.9 2.0 1.0 1.0,,,,.,.,.,.,,.,1.0,.  1.0 .
Junior 79,,3.576,65.8 16.5 8.9 2.5 1.3 1.3 3.8,,,,.,.,.,.,,.,,.  .  .  .
Senior 54,,3.722,70.4 16.7 7.4 1.9 1.9 1.9 .,,,,.,.,.,.,,.,,.  .  .  .
